Time,Temperature,Humidity,Gas Level,Day
0:20,25.2,55.17,0,4
0:21,25.25,55.17,0,4
0:22,25.37,54.5,0,4
0:23,25.4,54.67,0,4
0:24,25.45,54.33,0,4
0:25,25.47,54.17,0,4
0:26,25.47,54.17,0,4
0:27,25.55,53.83,0,4
0:28,25.55,54.17,0,4
0:29,25.6,53.83,0,4
0:30,25.67,53.5,0,4
0:31,25.72,53.5,0,4
0:32,25.65,53.33,0,4
0:33,25.77,53.17,0,4
0:34,25.75,53.17,0,4
0:35,25.78,53,0,4
0:36,25.83,52.83,0,4
0:37,25.8,53,0,4
0:38,25.78,52.83,0,4
0:39,25.82,52.17,0,4
0:40,25.85,52.5,0,4
0:41,25.87,52.33,0,4
0:42,25.87,52.5,0,4
0:43,25.9,52.33,0,4
0:44,25.9,52.5,0,4
0:45,25.95,52.33,0,4
0:46,25.92,52.17,0,4
0:47,25.92,52.33,0,4
0:48,25.93,52.33,0,4
0:49,25.93,52.17,0,4
0:50,25.97,52,0,4
0:51,25.93,52.17,0,4
0:52,25.95,52.17,0,4
0:53,26,52.33,0,4
0:54,25.95,52,0,4
0:55,25.98,52.17,0,4
0:56,25.98,52,0,4
0:57,26.02,52.17,0,4
0:58,26.02,52,0,4
0:59,26,51.67,0,4
1:00,26,51.83,0,4
1:01,26.02,51.67,0,4
1:02,26,51.67,0,4
1:03,26.02,51.83,0,4
1:04,26.05,51.67,0,4
1:05,26.07,51.67,0,4
1:06,26.08,51.5,0,4
1:07,26.1,51.67,0,4
1:08,26.1,51.5,0,4
1:09,26.07,51.17,0,4
1:10,26.1,51.33,0,4
1:11,26.1,51.33,0,4
1:12,26.15,51.17,0,4
1:13,26.12,51.17,0,4
1:14,26.15,51.33,0,4
1:15,26.1,51.33,0,4
1:16,26.08,51.5,0,4
1:17,26.12,51.33,0,4
1:18,26.08,51.33,0,4
1:19,26.13,51.33,0,4
1:20,26.12,51.17,0,4
1:21,26.1,51.33,0,4
1:22,26.17,51.17,0,4
1:23,26.15,51,0,4
1:24,26.17,50.83,0,4
1:25,26.15,50.67,0,4
1:26,26.15,50.67,0,4
1:27,26.17,50.5,0,4
1:28,26.17,50.33,0,4
1:29,26.17,50.67,0,4
1:30,26.15,51.17,0,4
1:31,26.15,51,0,4
1:32,26.13,50.83,0,4
1:33,26.13,50.83,0,4
1:34,26.15,51,0,4
1:35,26.15,51,0,4
1:36,26.12,51,0,4
1:37,26.1,51,0,4
1:38,26.1,50.83,0,4
1:39,26.1,51,0,4
1:40,26.1,50.83,0,4
1:41,26.12,50.67,0,4
1:42,26.08,51,0,4
1:43,26.07,51,0,4
1:44,26.1,50.83,0,4
1:45,26.08,50.67,0,4
1:46,26.08,50.5,0,4
1:47,26.1,50.83,0,4
1:48,26.13,50.5,0,4
1:49,26.17,50.5,0,4
1:50,26.18,50.17,0,4
1:51,26.18,50.17,0,4
1:52,26.17,50,0,4
1:53,26.18,50.33,0,4
1:54,26.13,50.17,0,4
1:55,26.15,49.83,0,4
1:56,26.18,49.83,0,4
1:57,26.18,49.67,0,4
1:58,26.18,49.33,0,4
1:59,26.15,49.33,0,4
2:00,26.18,49.33,0,4
2:01,26.13,49.83,0,4
2:02,26.1,50,0,4
2:03,26.08,50,0,4
2:04,26.1,49.83,0,4
2:05,26.13,50,0,4
2:06,26.08,50,0,4
2:07,26.05,50,0,4
2:08,26.08,50,0,4
2:09,26.07,50,0,4
2:10,26.03,50.17,0,4
2:11,26.08,50,0,4
2:12,26.07,50.17,0,4
2:13,26.05,50,0,4
2:14,26.08,50.17,0,4
2:15,26.07,50,0,4
2:16,26.05,50.17,0,4
2:17,26.05,49.83,0,4
2:18,26.07,50,0,4
2:19,26.07,50.17,0,4
2:19,26.05,50,0,4
2:20,26.08,49.83,0,4
2:21,26.12,49.5,0,4
2:22,26.05,49.83,0,4
2:23,26.1,49.83,0,4
2:24,26.03,49.67,0,4
2:25,26.07,50,0,4
2:26,26.07,49.83,0,4
2:27,26.05,49.5,0,4
2:28,26.05,49.67,0,4
2:29,26.05,49.67,0,4
2:30,26,49.83,0,4
2:31,25.95,49.5,0,4
2:32,25.93,49.83,0,4
2:33,25.9,49.83,0,4
2:34,25.9,49.67,0,4
2:35,25.92,49.83,0,4
2:36,25.9,50,0,4
2:37,25.92,50,0,4
2:38,25.95,50.17,0,4
2:39,25.92,49.67,0,4
2:40,25.92,49.5,0,4
2:41,25.9,49.5,0,4
2:42,25.85,49.67,0,4
2:43,25.85,49.67,0,4
2:44,25.87,49.67,0,4
2:45,25.85,50,0,4
2:46,25.82,50,0,4
2:47,25.8,50.17,0,4
2:48,25.78,50.17,0,4
2:49,25.77,50.17,0,4
2:50,25.75,50,0,4
2:51,25.73,50.33,0,4
2:52,25.75,50.33,0,4
2:53,25.72,50.33,0,4
2:54,25.7,50.17,0,4
2:55,25.72,50.5,0,4
2:56,25.68,50.5,0,4
2:57,25.68,50.33,0,4
2:58,25.7,50.5,0,4
2:59,25.67,50.33,0,4
3:00,25.65,50.83,0,4
3:01,25.65,50.83,0,4
3:02,25.63,50.67,0,4
3:03,25.62,50.83,0,4
3:04,25.57,50.83,0,4
3:05,25.55,50.5,0,4
3:06,25.55,50.83,0,4
3:07,25.48,50.83,0,4
3:08,25.52,50.67,0,4
3:09,25.5,50.83,0,4
3:10,25.53,50.83,0,4
3:11,25.5,51.17,0,4
3:12,25.52,51,0,4
3:13,25.5,50.83,0,4
3:14,25.48,51.5,0,4
3:15,25.48,51.33,0,4
3:16,25.5,51.33,0,4
3:17,25.52,51.33,0,4
3:17,25.5,51.33,0,4
3:18,25.5,51.67,0,4
3:19,25.48,51.5,0,4
3:20,25.48,51.33,0,4
3:21,25.47,51.5,0,4
3:22,25.45,51.67,0,4
3:23,25.48,51.67,0,4
3:24,25.48,52,0,4
3:25,25.38,52,0,4
3:26,25.43,52,0,4
3:27,25.42,52.17,0,4
3:28,25.4,52,0,4
3:29,25.43,52.17,0,4
3:30,25.38,52.5,0,4
3:31,25.43,52.67,0,4
3:32,25.38,52.5,0,4
3:33,25.43,52.67,0,4
3:34,25.42,52.5,0,4
3:35,25.4,52.67,0,4
3:36,25.42,52.5,0,4
3:37,25.45,52.5,0,4
3:38,25.42,52.5,0,4
3:39,25.43,52.5,0,4
3:40,25.42,52.67,0,4
3:41,25.38,52.67,0,4
3:42,25.37,52.67,0,4
3:43,25.33,52.67,0,4
3:44,25.35,52.67,0,4
3:45,25.33,52.67,0,4
3:46,25.32,52.83,0,4
3:47,25.27,52.83,0,4
3:48,25.28,52.83,0,4
3:49,25.22,53.17,0,4
3:50,25.2,53.17,0,4
3:51,25.18,53,0,4
3:52,25.2,53,0,4
3:53,25.27,53,0,4
3:54,25.2,53.17,0,4
3:55,25.18,53,0,4
3:56,25.18,53,0,4
3:57,25.15,53,0,4
3:58,25.1,52.83,0,4
3:59,25.1,52.83,0,4
4:00,25.1,52.83,0,4
4:01,25.1,53.17,0,4
4:02,25.08,53.33,0,4
4:03,25.08,53.17,0,4
4:04,25.12,53.5,0,4
4:05,25.13,53.5,0,4
4:06,25.18,53.17,0,4
4:07,25.17,53.17,0,4
4:08,25.15,53,0,4
4:09,25.17,53,0,4
4:10,25.1,53,0,4
4:11,25.05,53.17,0,4
4:12,25.03,53.17,0,4
4:13,24.97,53.33,0,4
4:14,24.95,53.67,0,4
4:15,24.92,53.83,0,4
4:16,24.9,53.83,0,4
4:17,24.85,53.83,0,4
4:18,24.83,53.83,0,4
4:19,24.8,54,0,4
4:20,24.77,54,0,4
4:21,24.75,54,0,4
4:22,24.73,54,0,4
4:23,24.7,53.83,0,4
4:24,24.7,54.17,0,4
4:25,24.68,53.83,0,4
4:26,24.68,54.33,0,4
4:27,24.68,54.33,0,4
4:28,24.65,54.67,0,4
4:29,24.58,54.83,0,4
4:30,24.58,54.83,0,4
4:31,24.58,54.67,0,4
4:32,24.57,55.17,0,4
4:33,24.6,55.33,0,4
4:34,24.55,55,0,4
4:35,24.58,55,0,4
4:36,24.52,55.17,0,4
4:37,24.48,55.17,0,4
4:38,24.47,55.17,0,4
4:39,24.52,55.5,0,4
4:40,24.43,55.5,0,4
4:41,24.47,55.83,0,4
4:42,24.45,55.5,0,4
4:43,24.47,55.67,0,4
4:44,24.52,55.67,0,4
4:45,24.45,55.5,0,4
4:46,24.47,55.33,0,4
4:47,24.47,55,0,4
4:48,24.47,55.33,0,4
4:49,24.45,55.17,0,4
4:50,24.43,55,0,4
4:51,24.38,55,0,4
4:52,24.38,54.83,0,4
4:53,24.42,54.67,0,4
4:54,24.4,54.83,0,4
4:55,24.4,54.83,0,4
4:56,24.42,54.67,0,4
4:57,24.37,54.5,0,4
4:58,24.37,54.5,0,4
4:59,24.3,54.67,0,4
5:00,24.33,54.67,0,4
5:01,24.33,54.83,0,4
5:02,24.3,55,0,4
5:03,24.25,54.67,0,4
5:04,24.18,54.67,0,4
5:05,24.22,55.17,0,4
5:06,24.18,55,0,4
5:07,24.25,55,0,4
5:08,24.25,55,0,4
5:09,24.23,54.83,0,4
5:10,24.25,54.83,0,4
5:11,24.28,54.83,0,4
5:12,24.3,54.5,0,4
5:13,24.25,54.83,0,4
5:14,24.22,54.67,0,4
5:15,24.27,54.67,0,4
5:16,24.22,54.67,0,4
5:17,24.18,54.5,0,4
5:18,24.15,54.67,0,4
5:19,24.17,54.67,0,4
5:20,24.18,54.83,0,4
5:21,24.2,54.83,0,4
5:22,24.18,54.67,0,4
5:23,24.18,54.83,0,4
5:24,24.18,54.5,0,4
5:25,24.17,54.5,0,4
5:26,24.17,54.67,0,4
5:27,24.13,54.5,0,4
5:28,24.13,54.5,0,4
5:29,24.08,54.5,0,4
5:30,24.1,54.67,0,4
5:31,24.07,54.67,0,4
5:32,24,54.67,0,4
5:33,24,54.83,0,4
5:34,23.98,55.17,0,4
5:35,23.95,55.33,0,4
5:36,23.95,55.33,0,4
5:37,23.98,55.33,0,4
5:38,24,55.17,0,4
5:39,24.03,54.83,0,4
5:40,24.02,55,0,4
5:41,24.02,54.83,0,4
5:42,24.02,55,0,4
5:43,24.03,54.83,0,4
5:44,23.98,55,0,4
5:45,24,54.83,0,4
5:46,23.98,55.33,0,4
5:47,23.95,55,0,4
5:48,24,55.17,0,4
5:49,23.95,55.17,0,4
5:50,23.95,55.17,0,4
5:51,23.93,55.17,0,4
5:51,23.92,55.33,0,4
5:52,23.93,55.5,0,4
5:53,23.95,55.5,0,4
5:54,23.95,55.5,0,4
5:55,23.93,55.67,0,4
5:56,23.92,55.5,0,4
5:57,23.93,55.5,0,4
5:58,23.92,55.33,0,4
5:59,23.92,55,0,4
6:00,23.93,55.17,0,4
6:01,23.92,55.17,0,4
6:02,23.9,55.17,0,4
6:03,23.83,55,0,4
6:04,23.87,55.5,0,4
6:05,23.85,55.5,0,4
6:06,23.85,55.5,0,4
6:07,23.8,55.67,0,4
6:08,23.82,55.67,0,4
6:09,23.83,55.5,0,4
6:10,23.83,55.5,0,4
6:11,23.8,55.83,0,4
6:12,23.82,55.67,0,4
6:13,23.82,55.67,0,4
6:14,23.8,55.67,0,4
6:15,23.8,55.67,0,4
6:16,23.83,55.67,0,4
6:16,23.85,55.67,0,4
6:17,23.83,55.83,0,4
6:18,23.8,55.83,0,4
6:19,23.82,56,0,4
6:20,23.78,55.83,0,4
6:21,23.75,55.83,0,4
6:22,23.68,55.67,0,4
6:23,23.72,56,0,4
6:24,23.72,55.67,0,4
6:25,23.68,55.5,0,4
6:26,23.68,55.33,0,4
6:27,23.67,55.33,0,4
6:28,23.72,56,0,4
6:29,23.73,55.67,0,4
6:30,23.73,55.67,0,4
6:31,23.72,55.5,0,4
6:32,23.75,55.5,0,4
6:33,23.75,55.67,0,4
6:34,23.72,55.5,0,4
6:35,23.68,55.83,0,4
6:36,23.72,55.5,0,4
6:37,23.72,55.67,0,4
6:38,23.73,55.5,0,4
6:39,23.67,55.5,0,4
6:40,23.68,55.33,0,4
6:41,23.68,55.17,0,4
6:42,23.68,55.17,0,4
6:43,23.72,55.17,0,4
6:44,23.73,55.5,0,4
6:45,23.72,55.5,0,4
6:46,23.73,55.33,0,4
6:47,23.7,55.67,0,4
6:47,23.72,55.67,0,4
6:48,23.68,55.67,0,4
6:49,23.68,55.67,0,4
6:50,23.68,56,0,4
6:51,23.72,56,0,4
6:52,23.68,55.67,0,4
6:53,23.72,55.67,0,4
6:54,23.7,56,0,4
6:55,23.72,56,0,4
6:56,23.73,55.83,0,4
6:57,23.72,56,0,4
6:58,23.7,55.83,0,4
6:59,23.72,55.83,0,4
7:00,23.73,55.83,0,4
7:01,23.67,55.83,0,4
7:02,23.65,56.33,0,4
7:03,23.7,56,0,4
7:04,23.68,56,0,4
7:05,23.68,56,0,4
7:06,23.68,56.33,0,4
7:07,23.67,56.17,0,4
7:08,23.72,56,0,4
7:09,23.68,56,0,4
7:10,23.7,56.17,0,4
7:11,23.67,56.33,0,4
7:12,23.67,56.33,0,4
7:13,23.68,56.33,0,4
7:14,23.63,56.33,0,4
7:15,23.62,56.5,0,4
7:16,23.6,56.33,0,4
7:17,23.63,56.67,0,4
7:18,23.6,56.5,0,4
7:19,23.62,56.33,0,4
7:20,23.63,56.5,0,4
7:21,23.68,56.17,0,4
7:22,23.67,56.33,0,4
7:23,23.65,56.33,0,4
7:24,23.63,56.33,0,4
7:25,23.6,56.5,0,4
7:26,23.57,56.33,0,4
7:27,23.6,56.33,0,4
7:28,23.58,56.33,0,4
7:29,23.63,56.33,0,4
7:30,23.58,56.33,0,4
7:31,23.57,56.5,0,4
7:32,23.53,56.5,0,4
7:33,23.57,56.17,0,4
7:34,23.55,56.5,0,4
7:35,23.58,56.67,0,4
7:36,23.62,56.33,0,4
7:37,23.63,56.33,0,4
7:38,23.62,56.33,0,4
7:39,23.62,56.33,0,4
7:40,23.62,56.17,0,4
7:41,23.6,56.17,0,4
7:42,23.63,56,0,4
7:43,23.65,56,0,4
7:44,23.62,56.17,0,4
7:45,23.55,56.17,0,4
7:46,23.58,56.17,0,4
7:47,23.53,56.33,0,4
7:48,23.52,56.33,0,4
7:48,23.52,56.33,0,4
7:49,23.52,56.17,0,4
7:50,23.5,56.33,0,4
7:51,23.45,56.17,0,4
7:52,23.47,56.5,0,4
7:53,23.45,56.5,0,4
7:54,23.45,56.5,0,4
7:55,23.43,56.5,0,4
7:56,23.47,56.67,0,4
7:57,23.45,56.67,0,4
7:58,23.45,56.67,0,4
7:59,23.43,56.5,0,4
8:00,23.43,56.33,0,4
8:01,23.43,56.33,0,4
8:02,23.38,56.5,0,4
8:03,23.4,56.5,0,4
8:04,23.4,56.17,0,4
8:05,23.37,56.5,0,4
8:06,23.43,56,0,4
8:07,23.38,56,0,4
8:08,23.37,56,0,4
8:09,23.37,56,0,4
8:10,23.37,56,0,4
8:11,23.35,56.17,0,4
8:12,23.33,56.17,0,4
8:13,23.35,56.17,0,4
8:14,23.33,56.17,0,4
8:15,23.28,56.17,0,4
8:16,23.33,56,0,4
8:17,23.32,56.5,0,4
8:18,23.27,56.33,0,4
8:19,23.27,56.5,0,4
8:20,23.28,56.5,0,4
8:21,23.28,56.33,0,4
8:22,23.27,56.17,0,4
8:23,23.28,56.33,0,4
8:24,23.27,56,0,4
8:25,23.27,56.33,0,4
8:26,23.28,56.17,0,4
8:27,23.25,56.17,0,4
8:28,23.23,56.17,0,4
8:29,23.25,56.33,0,4
8:30,23.23,56.17,0,4
8:31,23.23,56.5,0,4
8:32,23.23,56.33,0,4
8:33,23.25,56.33,0,4
8:34,23.27,56.33,0,4
8:35,23.3,56.33,0,4
8:36,23.25,56.5,0,4
8:37,23.23,56.5,0,4
8:38,23.2,56.17,0,4
8:39,23.2,56.33,0,4
8:40,23.2,56.17,0,4
8:41,23.17,56,0,4
8:42,23.2,56,0,4
8:43,23.17,56,0,4
8:44,23.13,56,0,4
8:45,23.13,56,0,4
8:46,23.12,56,0,4
8:47,23.1,56,0,4
8:48,23.08,56.17,0,4
8:49,23.07,56,0,4
8:50,23.03,55.83,0,4
8:51,23.02,56,0,4
8:52,23.05,56,0,4
8:53,22.98,56,0,4
8:54,22.98,55.83,0,4
8:55,22.98,55.67,0,4
8:56,22.97,55.83,0,4
8:57,22.9,55.83,0,4
8:58,22.87,56.17,0,4
8:59,22.83,56,0,4
9:00,22.85,56.17,0,4
9:01,22.83,55.83,0,4
9:02,22.8,56.17,0,4
9:03,22.82,56,0,4
9:04,22.87,56.17,0,4
9:05,22.92,55.83,0,4
9:06,22.87,55.67,0,4
9:07,22.93,55.67,0,4
9:08,22.95,55.67,0,4
9:09,22.93,56,0,4
9:10,22.95,55.83,0,4
9:11,22.9,55.83,0,4
9:12,22.93,55.83,0,4
9:13,22.93,56.17,0,4
9:14,22.95,56,0,4
9:15,22.98,56,0,4
9:16,22.95,56,0,4
9:17,22.98,55.83,0,4
9:18,22.97,55.83,0,4
9:19,22.98,55.83,0,4
9:20,23,55.67,0,4
9:21,22.97,55.67,0,4
9:22,22.97,55.67,0,4
9:23,22.98,55.67,0,4
9:24,22.95,55.67,0,4
9:25,22.95,55.67,0,4
9:26,22.9,55.67,0,4
9:27,22.87,55.67,0,4
9:28,22.85,55.67,0,4
9:29,22.85,55.67,0,4
9:30,22.85,55.67,0,4
9:31,22.9,55.83,0,4
9:32,22.87,55.83,0,4
9:33,22.87,55.83,0,4
9:34,22.9,55.5,0,4
9:35,22.88,55.5,0,4
9:36,22.9,55.83,0,4
9:37,22.88,56.17,0,4
9:38,22.9,56.17,0,4
9:39,22.88,56,0,4
9:40,22.92,56,0,4
9:41,22.9,56,0,4
9:42,22.9,55.83,0,4
9:43,22.87,55.5,0,4
9:44,22.88,55.67,0,4
9:45,22.82,55.67,0,4
9:46,22.82,55.5,0,4
9:47,22.85,55.83,0,4
9:48,22.8,55.83,0,4
9:49,22.82,55.67,0,4
9:50,22.8,55.67,0,4
9:51,22.78,55.83,0,4
9:52,22.77,55.83,0,4
9:53,22.8,55.83,0,4
9:54,22.8,56,0,4
9:55,22.78,56,0,4
9:56,22.8,56,0,4
9:57,22.77,56,0,4
9:58,22.75,56,0,4
9:59,22.78,56,0,4
10:00,22.78,56,0,4
10:01,22.77,55.83,0,4
10:02,22.78,55.83,0,4
10:03,22.77,55.83,0,4
10:04,22.72,56.17,0,4
10:05,22.77,55.83,0,4
10:06,22.75,55.83,0,4
10:07,22.7,55.67,0,4
10:08,22.7,55.67,0,4
10:09,22.7,55.67,0,4
10:10,22.68,55.83,0,4
10:11,22.73,56,0,4
10:12,22.7,56,0,4
10:13,22.7,55.83,0,4
10:14,22.68,55.67,0,4
10:15,22.68,55.67,0,4
10:16,22.68,56,0,4
10:17,22.7,55.5,0,4
10:18,22.72,56,0,4
10:19,22.7,55.83,0,4
10:20,22.67,55.5,0,4
10:21,22.67,55.67,0,4
10:22,22.63,55.67,0,4
10:23,22.62,55.67,0,4
10:24,22.6,55.33,0,4
10:25,22.62,55.33,0,4
10:26,22.55,55.17,0,4
10:27,22.52,55.33,0,4
10:28,22.53,55.33,0,4
10:29,22.52,55.33,0,4
10:30,22.5,55.33,0,4
10:31,22.53,55.5,0,4
10:32,22.55,55.5,0,4
10:33,22.53,55.5,0,4
10:34,22.5,55.33,0,4
10:35,22.48,55.33,0,4
10:36,22.48,55.33,0,4
10:37,22.5,55.5,0,4
10:38,22.4,55.5,0,4
10:39,22.43,55.33,0,4
10:40,22.4,55.17,0,4
10:41,22.42,55.17,0,4
10:42,22.42,55.17,0,4
10:43,22.38,55.17,0,4
10:44,22.37,55.33,0,4
10:45,22.37,55.17,0,4
10:46,22.37,55,0,4
10:47,22.33,55.17,0,4
10:48,22.3,55.33,0,4
10:49,22.33,55.33,0,4
10:50,22.32,55.33,0,4
10:51,22.28,55.33,0,4
10:52,22.3,55.17,0,4
10:53,22.28,55.17,0,4
10:54,22.32,55.17,0,4
10:55,22.27,55.17,0,4
10:56,22.25,55.33,0,4
10:57,22.23,55.33,0,4
10:58,22.22,55.17,0,4
10:59,22.22,55,0,4
11:00,22.23,55,0,4
11:01,22.2,55.17,0,4
11:02,22.17,55,0,4
11:03,22.18,55,0,4
11:04,22.18,55.17,0,4
11:05,22.22,55,0,4
11:06,22.18,55.17,0,4
11:07,22.22,55.17,0,4
11:08,22.18,55.17,0,4
11:09,22.2,55.17,0,4
11:10,22.2,55.17,0,4
11:11,22.2,55.33,0,4
11:12,22.22,55.5,0,4
11:13,22.2,55.5,0,4
11:14,22.2,55.33,0,4
11:15,22.22,55.5,0,4
11:16,22.18,55.33,0,4
11:17,22.2,55.33,0,4
11:18,22.17,55.33,0,4
11:19,22.2,55.33,0,4
11:20,22.17,55.33,0,4
11:21,22.2,55.33,0,4
11:22,22.17,55.33,0,4
11:23,22.13,55.33,0,4
11:24,22.15,55.67,0,4
11:25,22.12,55.5,0,4
11:26,22.1,55.67,0,4
11:27,22.1,55.67,0,4
11:28,22.13,55.83,0,4
11:29,22.1,55.83,0,4
11:30,22.1,55.83,0,4
11:31,22.08,55.83,0,4
11:32,22.15,55.83,0,4
11:33,22.12,55.83,0,4
11:34,22.13,55.83,0,4
11:35,22.12,55.83,0,4
11:36,22.12,55.83,0,4
11:37,22.12,55.67,0,4
11:38,22.13,55.83,0,4
11:39,22.15,55.83,0,4
11:40,22.15,55.83,0,4
11:41,22.15,55.83,0,4
11:42,22.18,55.67,0,4
11:43,22.15,55.67,0,4
11:44,22.2,55.5,0,4
11:45,22.15,55.67,0,4
11:46,22.15,55.83,0,4
11:47,22.2,55.83,0,4
11:48,22.15,55.83,0,4
11:49,22.15,56,0,4
11:50,22.12,55.67,0,4
11:51,22.1,56,0,4
11:52,22.12,56,0,4
11:53,22.08,56,0,4
11:54,22.12,56,0,4
11:55,22.08,56,0,4
11:56,22.1,56,0,4
11:57,22.08,55.83,0,4
11:58,22.05,56,0,4
11:59,22.05,56,0,4
12:00,22.05,56.17,0,4
12:01,22.03,56,0,4
12:02,22.05,56,0,4
12:03,22.03,55.67,0,4
12:04,22.07,55.67,0,4
12:05,22.03,55.83,0,4
12:06,22.05,56,0,4
12:07,22.05,55.83,0,4
12:08,22.07,55.67,0,4
12:09,22.08,55.5,0,4
12:10,22.12,55.83,0,4
12:11,22.12,55.67,0,4
12:12,22.12,55.5,0,4
12:13,22.03,55.67,0,4
12:14,22.08,55.5,0,4
12:15,22.05,55.5,0,4
12:16,22.03,55.83,0,4
12:17,22,55.83,0,4
12:18,22,55.83,0,4
12:19,22.02,55.5,0,4
12:20,22.02,55.33,0,4
12:21,22.03,55.33,0,4
12:22,22.03,55.17,0,4
12:23,21.98,55.5,0,4
12:24,22.02,55.5,0,4
12:25,22.02,55.5,0,4
12:26,22,55.17,0,4
12:27,22,55,0,4
12:28,21.98,55.17,0,4
12:29,22,55.17,0,4
12:30,21.98,55,0,4
12:31,22.02,55.33,0,4
12:32,22.02,55.33,0,4
12:33,22.05,55.33,0,4
12:34,22.08,55.33,0,4
12:35,22.05,55.83,0,4
12:36,22.03,55.5,0,4
12:37,22.03,55.5,0,4
12:38,22.03,55.83,0,4
12:39,22.07,55.5,0,4
12:40,22.02,55.33,0,4
12:41,22.05,55.5,0,4
12:42,21.98,55.5,0,4
12:43,22,55.5,0,4
12:44,22,55.5,0,4
12:45,22.03,55.33,0,4
12:46,22.03,55.5,0,4
12:47,22.05,55.5,0,4
12:48,22.03,55.17,0,4
12:49,22.05,55,0,4
12:50,21.97,55.33,0,4
12:51,21.95,55.33,0,4
12:52,21.98,55.33,0,4
12:53,21.95,55.33,0,4
12:54,21.93,55.33,0,4
12:55,21.92,55.33,0,4
12:56,21.97,55.33,0,4
12:57,21.93,55.33,0,4
12:58,21.98,55.33,0,4
12:59,21.97,55.17,0,4
13:00,21.92,55.17,0,4
13:01,21.93,55.17,0,4
13:02,21.95,55.33,0,4
13:03,21.95,55.33,0,4
13:04,21.97,55.33,0,4
13:05,21.95,55.33,0,4
13:06,21.9,55.17,0,4
13:07,21.93,55,0,4
13:08,21.9,55,0,4
13:09,21.9,55,0,4
13:10,21.92,55.17,0,4
13:11,21.92,55.17,0,4
13:12,21.93,55.17,0,4
13:13,21.9,55.17,0,4
13:14,21.92,55.33,0,4
13:15,21.88,55.17,0,4
13:16,21.9,55,0,4
13:17,21.9,55.17,0,4
13:18,21.87,55.17,0,4
13:19,21.83,55.17,0,4
13:20,21.87,55.17,0,4
13:21,21.9,55,0,4
13:22,21.9,55,0,4
13:23,21.97,55,0,4
13:24,21.93,55.17,0,4
13:25,21.9,55,0,4
13:26,21.95,55.17,0,4
13:27,21.9,55,0,4
13:28,21.9,55,0,4
13:29,21.83,55,0,4
13:30,21.83,55,0,4
13:31,21.78,55,0,4
13:32,21.82,54.83,0,4
13:33,21.78,54.83,0,4
13:34,21.77,54.67,0,4
13:35,21.8,54.83,0,4
13:36,21.8,54.83,0,4
13:37,21.78,54.83,0,4
13:38,21.88,54.83,0,4
13:39,21.8,54.83,0,4
13:40,21.77,54.83,0,4
13:41,21.85,54.83,0,4
13:42,21.88,55,0,4
13:43,21.82,54.83,0,4
13:44,21.77,54.83,0,4
13:45,21.82,55,0,4
13:46,21.77,55.17,0,4
13:47,21.77,55.17,0,4
13:48,21.77,55.17,0,4
13:49,21.78,55.17,0,4
13:50,21.77,55,0,4
13:51,21.78,55,0,4
13:52,21.78,54.83,0,4
13:53,21.77,54.83,0,4
13:54,21.88,54.67,0,4
13:55,21.87,54.83,0,4
13:56,21.83,54.83,0,4
13:57,21.83,54.83,0,4
13:58,21.82,54.5,0,4
13:59,21.85,54.83,0,4
14:00,21.8,54.5,0,4
14:01,21.85,54.33,0,4
14:02,21.85,54.5,0,4
14:03,21.83,54.5,0,4
14:04,21.82,54.5,0,4
14:05,21.82,54.33,0,4
14:06,21.78,54.5,0,4
14:07,21.83,54.5,0,4
14:08,21.78,54.5,0,4
14:09,21.75,54.5,0,4
14:10,21.78,54.5,0,4
14:11,21.8,54.5,0,4
14:12,21.77,54.5,0,4
14:13,21.8,54.33,0,4
14:14,21.8,54.33,0,4
14:15,21.78,54.33,0,4
14:16,21.78,54.17,0,4
14:17,21.68,54.17,0,4
14:18,21.75,54.33,0,4
14:19,21.72,54.17,0,4
14:20,21.73,54,0,4
14:21,21.73,54,0,4
14:22,21.7,54,0,4
14:23,21.68,54.33,0,4
14:24,21.7,54.17,0,4
14:25,21.72,54,0,4
14:26,21.7,54,0,4
14:27,21.68,54,0,4
14:28,21.68,54,0,4
14:29,21.72,54,0,4
14:30,21.7,54,0,4
14:31,21.68,54.17,0,4
14:32,21.72,54,0,4
14:33,21.72,54,0,4
14:34,21.7,54,0,4
14:35,21.7,54,0,4
14:36,21.65,54,0,4
14:37,21.7,54,0,4
14:38,21.68,54,0,4
14:39,21.67,54,0,4
14:40,21.68,54,0,4
14:41,21.6,54,0,4
14:42,21.62,54,0,4
14:43,21.6,54,0,4
14:44,21.6,54,0,4
14:45,21.63,54,0,4
14:46,21.6,54,0,4
14:47,21.58,54,0,4
14:48,21.58,54,0,4
14:49,21.55,54.17,0,4
14:50,21.57,54.17,0,4
14:51,21.55,54,0,4
14:52,21.58,54,0,4
14:53,21.55,53.67,0,4
14:54,21.55,53.67,0,4
14:55,21.58,53.5,0,4
14:56,21.5,53.83,0,4
14:57,21.55,53.83,0,4
14:58,21.5,53.83,0,4
14:59,21.52,54,0,4
15:00,21.48,53.83,0,4
15:01,21.52,54,0,4
15:02,21.48,53.83,0,4
15:03,21.47,53.67,0,4
15:04,21.48,54,0,4
15:05,21.52,54,0,4
15:06,21.5,54,0,4
15:07,21.55,54,0,4
15:08,21.55,53.83,0,4
15:09,21.55,53.67,0,4
15:10,21.55,53.5,0,4
15:11,21.53,53.67,0,4
15:12,21.52,53.5,0,4
